Company,Date,ClosingPrice,Change,ChangeRate,OpeningPrice,HighPrice,LowPrice,Volume,Value,MarketCap,ShareOuts
1645,2023/11/24,21382,-214,-0.99,21468,21596,21297,93849,2345410750,2617948050000,104717922
1645,2023/11/23,21596,43,0.2,21553,21724,21382,119484,3005875750,2644127530500,104717922
1645,2023/11/22,21553,42,0.2,21382,21724,21382,81233,2051292550,2638891634400,104717922
1645,2023/11/21,21511,257,1.21,21425,21724,21340,187887,4736116200,2633655738300,104717922
1645,2023/11/20,21254,-43,-0.2,21297,21425,20826,137175,3402840100,2602240361700,104717922
1645,2023/11/17,21297,0,0.0,21297,21382,21126,111904,2777018950,2607476257800,104717922
1645,2023/11/16,21297,43,0.2,21340,21340,20955,177398,4386800100,2607476257800,104717922
1645,2023/11/15,21254,-214,-1.0,21639,21724,21126,292399,7285847250,2602240361700,104717922
1645,2023/11/14,21468,342,1.62,21297,21468,21168,147386,3687030150,2628419842200,104717922
1645,2023/11/13,21126,-556,-2.56,21810,21810,21040,122416,3036598700,2586532673400,104717922
1645,2023/11/10,21682,171,0.8,21382,21682,21297,168575,4240569700,2654599322700,104717922
1645,2023/11/09,21511,-213,-0.98,21724,21724,21468,143098,3613135850,2633655738300,104717922
1645,2023/11/08,21724,256,1.2,21853,22024,21511,468873,11967640200,2659835218800,104717922
1645,2023/11/07,21468,342,1.62,21083,21724,20955,528386,13249931950,2628419842200,104717922
1645,2023/11/06,21126,300,1.44,21040,21126,20826,234715,5758840150,2586532673400,104717922
1645,2023/11/03,20826,513,2.53,20484,20912,20441,1462946,34972021733,2549881400700,104717922
1645,2023/11/02,20313,-300,-1.45,20655,20784,20142,299462,7159330700,2487050647500,104717922
1645,2023/11/01,20613,-171,-0.82,21211,21211,20441,301340,7264328700,2523701920200,104717922
1645,2023/10/31,20784,-42,-0.21,20997,21040,20613,120525,2928179900,2544645504600,104717922
1645,2023/10/30,20826,213,1.04,20613,20997,20613,143619,3493446400,2549881400700,104717922
1645,2023/10/27,20613,214,1.05,20570,20826,20399,127154,3064446600,2523701920200,104717922
1645,2023/10/26,20399,-641,-3.05,20997,20997,20356,238820,5742018950,2497522439700,104717922
1645,2023/10/25,21040,1026,5.13,19971,21254,19928,503693,12295634550,2576060881200,104717922
1645,2023/10/24,20014,-128,-0.64,20313,20313,19629,165529,3852092800,2450399374800,104717922
1645,2023/10/23,20142,171,0.86,20057,20356,19886,149351,3517546400,2466107063100,104717922
1645,2023/10/20,19971,-214,-1.06,20099,20228,19800,168024,3939582750,2445163478700,104717922
1645,2023/10/19,20185,171,0.85,19928,20399,19757,171541,4038209050,2471342959200,104717922
1645,2023/10/18,20014,-43,-0.21,19928,20099,19757,213857,4994136500,2450399374800,104717922
1645,2023/10/17,20057,-42,-0.21,20270,20399,19971,80359,1888254850,2455635270900,104717922
1645,2023/10/16,20099,0,0.0,20099,20313,19886,196705,4618172000,2460871167000,104717922
1645,2023/10/13,20099,385,1.95,19501,20313,19501,217473,5118303550,2460871167000,104717922
1645,2023/10/12,19714,213,1.1,19672,19800,19415,199185,4575147150,2413748102100,104717922
1645,2023/10/11,19501,257,1.33,19330,19714,19330,132569,3027619300,2387568621600,104717922
1645,2023/10/10,19244,-86,-0.44,19586,19629,19116,112821,2553628500,2356153245000,104717922
1645,2023/10/06,19330,-213,-1.09,19415,19672,19244,103963,2355212400,2366625037200,104717922
1645,2023/10/05,19543,-214,-1.08,19714,19843,19501,158166,3633723950,2392804517700,104717922
1645,2023/10/04,19757,-471,-2.33,20099,20142,19458,229906,5302546200,2418983998200,104717922
1645,2023/09/27,20228,86,0.42,19971,20399,19843,139973,3295056600,2476578855300,104717922
1645,2023/09/26,20142,-299,-1.46,20270,20441,19928,173172,4072207200,2466107063100,104717922
1645,2023/09/25,20441,342,1.7,20270,20784,20185,196710,4704312900,2502758335800,104717922
1645,2023/09/22,20099,-428,-2.08,20441,20527,19971,261974,6167794850,2460871167000,104717922
1645,2023/09/21,20527,-299,-1.44,20784,20955,20441,261780,6330208600,2513230128000,104717922
1645,2023/09/20,20826,171,0.83,20655,21126,20655,299129,7310289900,2549881400700,104717922
1645,2023/09/19,20655,-43,-0.21,20613,20784,20441,161343,3893083200,2528937816300,104717922
1645,2023/09/18,20698,-128,-0.62,20784,20997,20613,299373,7284428900,2534173712400,104717922
1645,2023/09/15,20826,513,2.53,20356,20869,20313,477124,11548125900,2549881400700,104717922
1645,2023/09/14,20313,-86,-0.42,20441,20655,20142,447289,10650009700,2487050647500,104717922
1645,2023/09/13,20399,-128,-0.63,20399,20655,20099,237121,5638865100,2497522439700,104717922
1645,2023/09/12,20527,-171,-0.83,20570,21040,20484,164024,3977913000,2513230128000,104717922
1645,2023/09/11,20698,-43,-0.21,20784,20826,20441,154334,3725404750,2534173712400,104717922
1645,2023/09/08,20741,257,1.25,20399,20912,20099,342552,8265513050,2539409608500,104717922
1645,2023/09/07,20484,-171,-0.83,20399,20655,20356,172548,4139400350,2507994231900,104717922
1645,2023/09/06,20655,342,1.68,20228,21040,20185,320110,7784649000,2528937816300,104717922
1645,2023/09/05,20313,-257,-1.25,20399,20784,20228,170279,4061027100,2487050647500,104717922
1645,2023/09/04,20570,471,2.34,19971,20613,19843,194336,4640807350,2518466024100,104717922
1645,2023/09/01,20099,-129,-0.63,20014,20270,19928,147634,3478108350,2460871167000,104717922
1645,2023/08/31,20228,-128,-0.63,20270,20399,19843,264144,6215845200,2476578855300,104717922
1645,2023/08/30,20356,-470,-2.26,20955,20955,20356,227215,5465444550,2492286543600,104717922
1645,2023/08/29,20826,556,2.74,20185,20826,20142,245656,5920433500,2549881400700,104717922
1645,2023/08/28,20270,-43,-0.21,20527,20570,20099,136136,3224193000,2481814751400,104717922
1645,2023/08/25,20313,342,1.71,19800,20484,19757,222567,5268773050,2487050647500,104717922
1645,2023/08/24,19971,-43,-0.21,19843,20057,19757,153203,3565924200,2445163478700,104717922
1645,2023/08/23,20014,-214,-1.06,20099,20142,19757,203480,4745715250,2450399374800,104717922
1645,2023/08/22,20228,-85,-0.42,20313,20570,20099,204100,4835661250,2476578855300,104717922
1645,2023/08/21,20313,-471,-2.26,20698,20784,20228,162013,3863978200,2487050647500,104717922
1645,2023/08/18,20784,471,2.32,20014,20869,20014,377668,9148601350,2544645504600,104717922
1645,2023/08/17,20313,-214,-1.04,20270,20399,19843,332371,7830086200,2487050647500,104717922
1645,2023/08/16,20527,-171,-0.83,20655,20741,20057,291764,6980530850,2513230128000,104717922
1645,2023/08/14,20698,-128,-0.62,20655,20912,20484,157904,3822102550,2534173712400,104717922
1645,2023/08/11,20826,-129,-0.61,20655,21083,20484,288152,6990112250,2549881400700,104717922
1645,2023/08/10,20955,471,2.3,20441,21083,20356,588895,14336642500,2565589089000,104717922
1645,2023/08/09,20484,1026,5.27,19971,20869,19330,1266503,30243080600,2507994231900,104717922
1645,2023/08/08,19458,513,2.71,18987,20185,18389,1599643,36411591000,2382332725500,104717922
1645,2023/08/07,18945,0,0.0,18987,19073,18859,169594,3760233750,2319501972300,104717922
1645,2023/08/04,18945,129,0.68,18902,19030,18731,179672,3957985550,2319501972300,104717922
1645,2023/08/03,18816,85,0.46,18731,18945,18560,269877,5937377500,2303794284000,104717922
1645,2023/08/02,18731,43,0.23,18731,18945,18517,271110,5960494650,2293322491800,104717922
1645,2023/08/01,18688,513,2.82,18089,18731,18047,224248,4862640300,2288086595700,104717922
1645,2023/07/31,18175,171,0.95,18047,18303,17918,187438,3975016800,2225255842500,104717922
1645,2023/07/28,18004,-385,-2.09,18218,18218,17918,155979,3288584200,2204312258100,104717922
1645,2023/07/27,18389,1240,7.23,17149,18389,17149,411802,8703920750,2251435323000,104717922
1645,2023/07/26,17149,-598,-3.37,17662,17747,16764,839536,16769652100,2099594336100,104717922
1645,2023/07/25,17747,-471,-2.58,18175,18218,17747,379000,7924141450,2172896881500,104717922
1645,2023/07/24,18218,-171,-0.93,18517,18560,18175,279812,5984513600,2230491738600,104717922
1714,2025/07/21,425000,19500,4.81,410500,427000,405500,227064,95369403750,37728574300000,88773116
1714,2025/07/18,405500,5000,1.25,401500,411500,396500,116930,47384635000,35997498538000,88773116
1714,2025/07/17,400500,-1000,-0.25,400500,404500,395000,143594,57358333000,35553632958000,88773116
1714,2025/07/16,401500,7000,1.77,395000,406500,389000,173759,69578056356,35642406074000,88773116
1714,2025/07/15,22500,7500,1.94,385500,396500,385500,113279,44433777250,35020994262000,88773116
1714,2025/07/14,387000,-1000,-0.26,384000,392500,381500,119751,46239310250,34355195892000,88773116
1714,2025/07/11,388000,-12500,-3.12,400500,400500,388000,191657,75206062500,34443969008000,88773116
1714,2025/07/10,400500,5500,1.39,396500,403000,395000,182921,73132631000,35553632958000,88773116
1714,2025/07/09,395000,5500,1.41,394000,403000,391500,182413,72281481750,35065380820000,88773116
1714,2025/07/08,389500,12000,3.18,391500,392500,378500,210715,81583368000,34577128682000,88773116
1714,2025/07/07,377500,5500,1.48,371500,385000,370500,217468,82200042250,33511851290000,88773116
1714,2025/07/04,372000,-22000,-5.58,394500,402000,370000,345743,131121616500,33023599152000,88773116
1714,2025/07/03,394000,-13500,-3.31,408000,409000,390000,321007,126821118750,34976607704000,88773116
1714,2025/07/02,407500,-13000,-3.09,419000,420000,400000,215256,87851494750,36175044770000,88773116
1714,2025/07/01,420500,-8000,-1.87,428500,433500,413000,194512,82334716500,37329095278000,88773116
1714,2025/06/30,428500,6500,1.54,423000,430000,421500,164132,69963024750,38039280206000,88773116
1714,2025/06/27,422000,-1500,-0.35,429500,437000,420500,183253,78178277250,37462254952000,88773116
1714,2025/06/26,423500,-13500,-3.09,439500,443000,410000,337255,142292431250,37595414626000,88773116
1714,2025/06/25,437000,-26500,-5.72,469500,476000,435000,318755,143668795000,38793851692000,88773116
1714,2025/06/24,463500,30000,6.92,437000,474000,434500,527930,241592515000,41146339266000,88773116
1714,2025/06/23,433500,-9500,-2.14,435500,440000,430500,189400,82296263250,38483145786000,88773116
1714,2025/06/20,443000,12500,2.9,433500,443500,424000,336843,147931401750,39326490388000,88773116
1714,2025/06/19,430500,2000,0.47,431500,431500,420500,145045,61992700000,38216826438000,88773116
1714,2025/06/18,428500,-8000,-1.83,436000,440000,421500,309314,132717593250,38039280206000,88773116
1714,2025/06/17,436500,-12500,-2.78,458000,458000,429500,433501,190637305250,38749465134000,88773116
1714,2025/06/16,449000,21500,5.03,428000,450000,427500,269938,118894839250,39859129084000,88773116
1714,2025/06/13,427500,8000,1.91,423500,442000,421000,343710,148166026500,37950507090000,88773116
1714,2025/06/12,419500,1500,0.36,417000,428000,416500,287057,121120733250,37240322162000,88773116
1714,2025/06/11,418000,-9000,-2.11,428000,428000,416000,252616,105805806750,37107162488000,88773116
1714,2025/06/10,427000,9000,2.15,417500,427500,411000,332695,139811055750,37906120532000,88773116
1714,2025/06/09,418000,-7000,-1.65,419500,429500,409500,289254,120632459000,37107162488000,88773116
1714,2025/06/05,425000,-3000,-0.7,447000,456500,418500,397155,170869053000,37728574300000,88773116
1714,2025/06/04,428000,0,0.0,423000,429500,410000,252967,106586904500,37994893648000,88773116
1714,2025/06/02,428000,22500,5.55,405500,428500,404500,313351,132261245250,37994893648000,88773116
1714,2025/05/30,405500,0,0.0,404500,414500,399000,184038,74606597750,35997498538000,88773116
1714,2025/05/29,405500,8000,2.01,402500,416000,400500,230902,94161761250,35997498538000,88773116
1714,2025/05/28,397500,-14500,-3.52,413500,425500,395500,219723,90008771750,35287313610000,88773116
1714,2025/05/27,412000,-500,-0.12,412000,416000,406500,124096,51073604000,36574523792000,88773116
1714,2025/05/26,412500,23500,6.04,389000,412500,385000,208113,84626970250,36618910350000,88773116
1714,2025/05/23,389000,-5000,-1.27,394000,395000,385000,119495,46522138500,34532742124000,88773116
1714,2025/05/22,394000,-5000,-1.25,398500,399500,388000,121165,47645196750,34976607704000,88773116
1714,2025/05/21,399000,2000,0.5,398000,414000,398000,160850,65112609750,35420473284000,88773116
1714,2025/05/20,397000,-26500,-6.26,417500,418500,395500,303082,122510752250,35242927052000,88773116
1714,2025/05/19,423500,4000,0.95,415000,423500,412500,119043,49869256250,37595414626000,88773116
1714,2025/05/16,419500,3000,0.72,420000,431500,417500,202435,85547811500,37240322162000,88773116
1714,2025/05/15,416500,500,0.12,413500,417000,405000,124638,51357738500,36974002814000,88773116
1714,2025/05/14,416000,6500,1.59,410000,418000,407000,131113,54384712500,36929616256000,88773116
1714,2025/05/13,409500,5000,1.24,392500,410500,386000,273519,109971544500,36352591002000,88773116
1714,2025/05/12,404500,-8500,-2.06,419500,422000,399000,258468,105397643000,35908725422000,88773116
1714,2025/05/09,413000,-8500,-2.02,417000,421000,411500,157135,65258819250,36663296908000,88773116
1714,2025/05/08,421500,6000,1.44,416000,431500,410000,316537,133983087500,37417868394000,88773116
1714,2025/05/07,415500,7000,1.71,428000,430500,411000,343132,143981782750,36885229698000,88773116
1714,2025/05/02,408500,6500,1.62,400000,410000,398500,167295,67851011000,36263817886000,88773116
1714,2025/04/30,402000,-1500,-0.37,403500,409000,393500,302620,121262725250,35686792632000,88773116
1714,2025/04/29,403500,4000,1.0,396500,404000,385000,356915,141920138250,35819952306000,88773116
1714,2025/04/28,399500,-3500,-0.87,407000,407000,394000,327432,130957200000,35464859842000,88773116
1714,2025/04/25,403000,27000,7.18,398500,406000,386000,715017,285248831000,35775565748000,88773116
1714,2025/04/24,376000,9000,2.45,367000,382500,361000,636260,237736819000,33378691616000,88773116
1714,2025/04/23,367000,3500,0.96,366000,369500,360000,213650,78202580500,32579733572000,88773116
1714,2025/04/22,363500,11500,3.27,349000,364000,347500,213367,76594635000,32269027666000,88773116
1714,2025/04/21,352000,-7500,-2.09,355500,358000,347000,261655,91971763750,31248136832000,88773116
1714,2025/04/18,359500,-6500,-1.78,373000,374000,355000,278251,100583356750,31913935202000,88773116
1714,2025/04/17,366000,13000,3.68,358500,368500,356000,285662,104363524250,32490960456000,88773116
1714,2025/04/16,353000,-500,-0.14,360000,363500,350000,231501,82553125000,31336909948000,88773116
1714,2025/04/15,353500,6000,1.73,347000,354500,342000,219655,76559772750,31381296506000,88773116
1714,2025/04/14,347500,5000,1.46,357500,357500,344000,264186,92440935750,30848657810000,88773116
1714,2025/04/11,342500,18500,5.71,335000,344000,332500,479330,162806054000,30404792230000,88773116
1714,2025/04/10,324000,30500,10.39,310000,327500,305000,665708,212805642250,28762489584000,88773116
1714,2025/04/09,293500,-1000,-0.34,301500,303000,287500,405588,118689841750,26054909546000,88773116
1714,2025/04/08,294500,19000,6.9,285500,295500,285500,288828,84448969250,26143682662000,88773116
1714,2025/04/07,275500,-24500,-8.17,284000,289000,275500,333671,93710604500,24456993458000,88773116
1714,2025/04/04,300000,4500,1.52,291500,309000,291500,341845,102267901750,26631934800000,88773116
1714,2025/04/03,295500,4500,1.55,286500,295500,286000,184291,54004524000,26232455778000,88773116
1714,2025/04/02,291000,0,0.0,291500,297000,286000,235628,69007773000,25832976756000,88773116
1714,2025/04/01,291000,12000,4.3,284500,292500,282000,223582,64465430500,25832976756000,88773116
1714,2025/03/31,279000,-1000,-0.36,274000,284500,271500,244537,68325967500,24767699364000,88773116
1714,2025/03/28,280000,3500,1.27,274000,280000,272500,153578,42426386500,24856472480000,88773116
1714,2025/03/27,276500,-11500,-3.99,291500,291500,274500,249784,69852196250,24545766574000,88773116
1714,2025/03/26,288000,1000,0.35,288000,289000,280500,159444,45558825500,25566657408000,88773116
1714,2025/03/25,287000,-11500,-3.85,300000,301500,285500,218093,63096409500,25477884292000,88773116
1714,2025/03/24,298500,-1000,-0.33,297000,300500,293500,97978,29150173750,26498775126000,88773116
1714,2025/03/21,299500,-500,-0.17,295000,300500,292000,237172,70495064500,26587548242000,88773116
1714,2025/03/20,300000,-11000,-3.54,312000,312000,296500,337998,101561557000,26631934800000,88773116
1714,2025/03/19,311000,-5500,-1.74,316500,319000,309000,236502,73865699500,27608439076000,88773116
1714,2025/03/18,316500,1500,0.48,314500,319500,308500,361480,113499080250,28096691214000,88773116
1714,2025/03/17,315000,10500,3.45,309000,317000,303000,356056,110948821750,27963531540000,88773116
1714,2025/03/14,304500,-5500,-1.77,305500,310000,301500,162685,49773930750,27031413822000,88773116
1714,2025/03/13,310000,14000,4.73,311000,311000,299000,344344,105538862500,27519665960000,88773116
1714,2025/03/12,296000,-1500,-0.5,297500,311500,294000,358233,108500659250,26276842336000,88773116
1714,2025/03/11,297500,-11000,-3.57,298500,303000,290000,347863,103282487250,26410002010000,88773116
1714,2025/03/10,308500,-7000,-2.22,313000,315000,301000,233677,72074315000,27386506286000,88773116
1714,2025/03/07,315500,-3000,-0.94,318500,323000,312500,254909,80595119250,28007918098000,88773116
1714,2025/03/06,318500,1500,0.47,319500,323000,310000,302831,96545076000,28274237446000,88773116
1714,2025/03/05,317000,2500,0.79,311500,318500,303500,456002,142352076750,28141077772000,88773116
1714,2025/03/04,314500,18500,6.25,304500,315000,297000,669510,206222443250,27919144982000,88773116
1714,2025/02/28,296000,-500,-0.17,295500,299000,285000,476194,138065735500,26276842336000,88773116
1714,2025/02/27,296500,2500,0.85,295000,299500,291500,310106,91700430500,26321228894000,88773116
1714,2025/02/26,294000,-14000,-4.55,311000,313000,291500,598616,178379853000,26099296104000,88773116
1714,2025/02/25,308000,9500,3.18,297000,308500,295000,403625,122783107000,27342119728000,88773116
1714,2025/02/24,298500,-2500,-0.83,306500,310000,295500,544933,164950111516,26498775126000,88773116
1714,2025/02/21,301000,-4500,-1.47,295500,305000,294000,638838,191207338500,26720707916000,88773116
1714,2025/02/20,305500,-41500,-11.96,330000,332000,305000,1049298,330255772000,27120186938000,88773116
1714,2025/02/19,347000,15500,4.68,332000,354500,329000,672147,231548882500,30804271252000,88773116
1714,2025/02/18,331500,5000,1.53,328000,338500,317000,673953,220780816500,29428287954000,88773116
1714,2025/02/17,326500,-8000,-2.39,336000,336000,323000,460736,151106042500,28984422374000,88773116
1714,2025/02/14,334500,-31500,-8.61,359500,360500,329000,830948,281890862000,29694607302000,88773116
1714,2025/02/13,366000,13000,3.68,353000,371500,344000,752609,270089296000,32490960456000,88773116
1714,2025/02/12,353000,47000,15.36,315000,355000,313500,1353473,463042961500,31336909948000,88773116
1714,2025/02/11,306000,5000,1.66,303000,309000,302000,241566,73761814500,27164573496000,88773116
1714,2025/02/10,301000,-10000,-3.22,312500,325500,300000,467160,146295800000,26720707916000,88773116
1714,2025/02/07,311000,8000,2.64,305500,318000,298500,377068,117240958000,27608439076000,88773116
1714,2025/02/06,303000,-6500,-2.1,309500,321500,298000,522476,161438656500,26898254148000,88773116
1714,2025/02/05,309500,-11000,-3.43,324000,324000,308500,307890,96252452500,27475279402000,88773116
1714,2025/02/04,320500,9000,2.89,314000,322500,308500,297043,93898027500,28451783678000,88773116
1714,2025/02/03,311500,500,0.16,304500,316500,304000,279119,87087014500,27652825634000,88773116
1714,2025/01/31,311000,9500,3.15,304500,315000,302000,400124,123749604000,27608439076000,88773116
1714,2025/01/24,301500,6000,2.03,297500,305500,294500,375063,112950485500,26765094474000,88773116
1714,2025/01/23,295500,-18500,-5.89,318500,319000,294500,672371,202461058500,26232455778000,88773116
1714,2025/01/22,314000,-13000,-3.98,329000,330000,313000,414811,132909076500,27874758424000,88773116
1714,2025/01/21,327000,18500,6.0,311500,328000,309000,452534,144985948500,29028808932000,88773116
1714,2025/01/20,308500,-1500,-0.48,310500,311500,303500,198253,61163964500,27386506286000,88773116
1714,2025/01/17,310000,-2500,-0.8,307500,312500,303000,278214,85626591500,27519665960000,88773116
1714,2025/01/16,312500,-1500,-0.48,314500,315000,304000,330644,102714176500,27741598750000,88773116
1714,2025/01/15,314000,5500,1.78,309000,318500,308500,331577,104310653000,27874758424000,88773116
1714,2025/01/14,308500,-1000,-0.32,311000,319500,306000,370845,115426507000,27386506286000,88773116
1714,2025/01/13,309500,-4500,-1.43,315000,315500,296000,533770,162476820500,27475279402000,88773116
1714,2025/01/10,314000,12500,4.15,303500,315500,301500,281925,87295943500,27874758424000,88773116
1714,2025/01/09,301500,-2000,-0.66,303000,305500,297000,333117,100425952000,26765094474000,88773116
1714,2025/01/08,303500,15000,5.2,290000,304000,287000,455309,135754499000,26942640706000,88773116
1714,2025/01/07,288500,2000,0.7,292500,301000,285000,545739,159612274000,25611043966000,88773116
1714,2025/01/06,286500,1000,0.35,286500,288500,278000,290918,82751736000,25433497734000,88773116
1714,2025/01/03,285500,-3500,-1.21,291500,307500,282500,486018,142453445500,25344724618000,88773116
1714,2025/01/02,289000,1500,0.52,289500,295500,285000,236789,68626352500,25655430524000,88773116
1714,2024/12/30,287500,-2000,-0.69,288500,294000,280500,199296,57484502000,25522270850000,88773116
1714,2024/12/27,289500,-8500,-2.85,297000,298500,284000,386799,112456178000,25699817082000,88773116
1714,2024/12/26,298000,26000,9.56,279500,299000,275000,514149,149843023500,26454388568000,88773116
1714,2024/12/24,272000,2500,0.93,275500,281500,266000,326334,88901539000,24146287552000,88773116
1714,2024/12/23,269500,9000,3.45,264000,272500,263000,253569,68080170500,23924354762000,88773116
1714,2024/12/20,260500,5500,2.16,257500,266000,255000,436920,114144828000,23125396718000,88773116
1714,2024/12/19,255000,12500,5.15,235500,256000,234500,319959,80174408000,22637144580000,88773116
1714,2024/12/18,242500,3000,1.25,239500,253000,239000,283726,69965308000,21527480630000,88773116
1714,2024/12/17,239500,0,0.0,240500,246000,235000,198698,47904208500,21261161282000,88773116
1714,2024/12/16,239500,-1500,-0.62,243000,244500,233500,273247,65273883500,21261161282000,88773116
1714,2024/12/13,241000,8000,3.43,233000,243500,228500,386228,91859302000,21394320956000,88773116
1714,2024/12/12,233000,1000,0.43,234000,236000,229000,322618,75032671500,20684136028000,88773116
1714,2024/12/11,232000,14500,6.67,216500,235000,215500,342426,78059096000,20595362912000,88773116
1714,2024/12/10,217500,9500,4.57,211000,220500,209500,253112,54796651500,19308152730000,88773116
1714,2024/12/09,208000,-1000,-0.48,202500,212500,201000,264922,55225925000,18464808128000,88773116
1714,2024/12/06,209000,-3500,-1.65,212500,212500,200500,263242,54460198000,18553581244000,88773116
1714,2024/12/05,212500,-6500,-2.97,218500,221000,211500,190676,41180681000,18864287150000,88773116
1714,2024/12/04,219000,6000,2.82,207500,220500,203000,404434,85967310500,19441312404000,88773116
1714,2024/12/03,213000,2000,0.95,211500,215000,209500,263188,55973510000,18908673708000,88773116
1714,2024/12/02,211000,-9000,-4.09,222000,223500,210000,287208,61310791000,18731127476000,88773116
1714,2024/11/29,220000,-5500,-2.44,225500,227000,218000,231381,50966067500,19530085520000,88773116
1714,2024/11/28,225500,-4500,-1.96,229500,232500,223500,170769,38681495000,20018337658000,88773116
1714,2024/11/27,230000,1500,0.66,228000,235000,227000,223240,51601983500,20417816680000,88773116
1714,2024/11/26,228500,-13500,-5.58,239500,239500,228000,334303,77684513000,20284657006000,88773116
1714,2024/11/25,242000,5000,2.11,240000,244500,235000,312510,74696249000,21483094072000,88773116
1714,2024/11/22,237000,8500,3.72,231500,240000,220500,372370,86478508000,21039228492000,88773116
1714,2024/11/21,228500,-7500,-3.18,236000,237500,224000,328753,75429721000,20284657006000,88773116
1714,2024/11/20,236000,11500,5.12,225000,237500,223000,344627,79729338500,20950455376000,88773116
1714,2024/11/19,224500,-3000,-1.32,228000,242000,222000,621210,143495824000,19929564542000,88773116
1714,2024/11/18,227500,14000,6.56,213000,228500,211000,537458,119447520000,20195883890000,88773116
1714,2024/11/15,213500,-4000,-1.84,217500,217500,205500,334046,70693031000,18953060266000,88773116
1714,2024/11/14,217500,18700,9.41,202000,217500,199800,382048,80505862000,19308152730000,88773116
1714,2024/11/13,198800,-6700,-3.26,205500,211500,198700,296735,60211933700,17648095460800,88773116
1714,2024/11/12,205500,-6500,-3.07,215500,218500,205000,286045,60138021000,18242875338000,88773116
1714,2024/11/11,212000,2500,1.19,212000,215500,209000,367876,78004861000,18819900592000,88773116
1714,2024/11/08,209500,1000,0.48,216000,219500,204500,555899,117291922500,18597967802000,88773116
1714,2024/11/07,208500,27400,15.13,183500,212500,183400,1189865,242251661200,18509194686000,88773116
1714,2024/11/06,181100,9400,5.47,172500,181800,168900,310590,54747753600,16076811307600,88773116
1714,2024/11/05,171700,-3300,-1.89,173800,178000,171700,188814,32703890700,15242344017200,88773116
1714,2024/11/04,175000,800,0.46,175000,175800,170700,173470,30139487220,15535295300000,88773116
1714,2024/11/01,174200,-8400,-4.6,181700,181700,172600,245025,42935974600,15464276807200,88773116
1714,2024/10/31,182600,-4800,-2.56,187400,188400,181700,203188,37436101400,16209970981600,88773116
1714,2024/10/30,187400,400,0.21,187000,187800,184000,114321,21279590700,16636081938400,88773116
1714,2024/10/29,187000,-200,-0.11,186800,190400,184600,97779,18340047400,16600572692000,88773116
1714,2024/10/28,187200,-10900,-5.5,198500,198500,186800,229103,43376184000,16618327315200,88773116
1714,2024/10/25,198100,400,0.2,198900,203000,196800,167345,33495909900,17585954279600,88773116
1714,2024/10/24,197700,-400,-0.2,197000,201500,197000,102985,20472350200,17550445033200,88773116
1714,2024/10/23,198100,4200,2.17,194900,202000,193500,211121,41963827800,17585954279600,88773116
1714,2024/10/22,193900,1200,0.62,192300,197400,190200,111048,21536516900,17213107192400,88773116
1714,2024/10/21,192700,1100,0.57,191500,193000,188200,62118,11887162600,17106579453200,88773116
1714,2024/10/18,191600,-5600,-2.84,197800,198000,190200,120585,23216499200,17008929025600,88773116
1714,2024/10/17,197200,2700,1.39,194500,198300,190300,126748,24710246300,17506058475200,88773116
1714,2024/10/16,194500,1800,0.93,191000,196400,188800,140007,27125287300,17266371062000,88773116
1714,2024/10/15,192700,7000,3.77,187400,194500,186500,229566,44266028500,17106579453200,88773116
1714,2024/10/14,185700,3400,1.87,182400,187700,182400,121781,22646099100,16485167641200,88773116
1714,2024/10/11,182300,-6600,-3.49,189400,189400,181900,125176,23029355600,16183339046800,88773116
1714,2024/10/10,188900,9200,5.12,181100,188900,179900,199817,37236865200,16769241612400,88773116
1714,2024/10/08,179700,800,0.45,179400,182400,179100,134944,24358891400,15952528945200,88773116
1714,2024/10/07,178900,-6600,-3.56,183800,185000,174000,348624,61865280600,15881510452400,88773116
1714,2024/10/04,185500,2400,1.31,183100,187500,182600,112942,21005276200,16467413018000,88773116
1714,2024/10/02,183100,-1500,-0.81,182800,185100,178100,137751,25109150600,16254357539600,88773116
1714,2024/09/30,184600,1100,0.6,183400,185500,181300,153032,28149148600,16387517213600,88773116
1714,2024/09/27,183500,-13100,-6.66,195900,196000,182200,409942,75871089100,16289866786000,88773116
1714,2024/09/26,196600,800,0.41,195800,197400,193200,128667,25066911600,17452794605600,88773116
1714,2024/09/25,195800,-2200,-1.11,199900,203500,195800,169451,33678970900,17381776112800,88773116
1714,2024/09/24,198000,4600,2.38,195000,198000,194100,161632,31745839000,17577076968000,88773116
1714,2024/09/23,193400,-1200,-0.62,197900,197900,191500,116632,22590930800,17168720634400,88773116
1714,2024/09/20,194600,3300,1.73,194400,198400,192700,199430,38921857200,17275248373600,88773116
1714,2024/09/19,191300,3700,1.97,190900,193600,188700,192428,36817063000,16982297090800,88773116
1714,2024/09/13,187600,9700,5.45,178500,188500,178500,260593,48373194200,16653836561600,88773116
1714,2024/09/12,177900,-2500,-1.39,181700,182800,174900,254100,44977310500,15792737336400,88773116
1714,2024/09/11,180400,1400,0.78,181000,182300,177500,113011,20288068900,16014670126400,88773116
1714,2024/09/10,179000,1100,0.62,179300,182600,177000,187199,33701065500,15890387764000,88773116
1714,2024/09/09,177900,2000,1.14,170600,177900,169900,144314,25188430400,15792737336400,88773116
1714,2024/09/06,175900,-3000,-1.68,179700,179700,172300,197549,34558131800,15615191104400,88773116
